Epidemiology Wk,Start,End,Disease,Cases
54,7/1/2018,13/1/2018,Acute Viral hepatitis C,0
55,14/1/2018,20/1/2018,Acute Viral hepatitis C,0
56,21/1/2018,27/1/2018,Acute Viral hepatitis C,0
57,28/1/2018,3/2/2018,Acute Viral hepatitis C,0
58,4/2/2018,10/2/2018,Acute Viral hepatitis C,1
59,11/2/2018,17/2/2018,Acute Viral hepatitis C,0
60,18/2/2018,24/2/2018,Acute Viral hepatitis C,2
61,25/2/2018,3/3/2018,Acute Viral hepatitis C,0
62,4/3/2018,10/3/2018,Acute Viral hepatitis C,0
63,11/3/2018,17/3/2018,Acute Viral hepatitis C,1
64,18/3/2018,24/3/2018,Acute Viral hepatitis C,0
65,25/3/2018,31/3/2018,Acute Viral hepatitis C,1
66,1/4/2018,7/4/2018,Acute Viral hepatitis C,1
67,8/4/2018,14/4/2018,Acute Viral hepatitis C,0
68,15/4/2018,21/4/2018,Acute Viral hepatitis C,2
69,22/4/2018,28/4/2018,Acute Viral hepatitis C,0
70,29/4/2018,5/5/2018,Acute Viral hepatitis C,0
71,6/5/2018,12/5/2018,Acute Viral hepatitis C,0
72,13/5/2018,19/5/2018,Acute Viral hepatitis C,0
73,20/5/2018,26/5/2018,Acute Viral hepatitis C,0
74,27/5/2018,2/6/2018,Acute Viral hepatitis C,0
75,3/6/2018,9/6/2018,Acute Viral hepatitis C,0
76,10/6/2018,16/6/2018,Acute Viral hepatitis C,0
77,17/6/2018,23/6/2018,Acute Viral hepatitis C,0
78,24/6/2018,30/6/2018,Acute Viral hepatitis C,0
79,1/7/2018,7/7/2018,Acute Viral hepatitis C,0
80,8/7/2018,14/7/2018,Acute Viral hepatitis C,1
81,15/7/2018,21/7/2018,Acute Viral hepatitis C,1
82,22/7/2018,28/7/2018,Acute Viral hepatitis C,0
83,29/7/2018,4/8/2018,Acute Viral hepatitis C,0
84,5/8/2018,11/8/2018,Acute Viral hepatitis C,0
85,12/8/2018,18/8/2018,Acute Viral hepatitis C,0
86,19/8/2018,25/8/2018,Acute Viral hepatitis C,0
87,26/8/2018,1/9/2018,Acute Viral hepatitis C,0
88,2/9/2018,8/9/2018,Acute Viral hepatitis C,0
89,9/9/2018,15/9/2018,Acute Viral hepatitis C,0
90,16/9/2018,22/9/2018,Acute Viral hepatitis C,0
91,23/9/2018,29/9/2018,Acute Viral hepatitis C,2
92,30/9/2018,6/10/2018,Acute Viral hepatitis C,0
93,7/10/2018,13/10/2018,Acute Viral hepatitis C,0
94,14/10/2018,20/10/2018,Acute Viral hepatitis C,0
95,21/10/2018,27/10/2018,Acute Viral hepatitis C,1
96,28/10/2018,3/11/2018,Acute Viral hepatitis C,1
97,4/11/2018,10/11/2018,Acute Viral hepatitis C,0
98,11/11/2018,17/11/2018,Acute Viral hepatitis C,0
99,18/11/2018,24/11/2018,Acute Viral hepatitis C,0
100,25/11/2018,1/12/2018,Acute Viral hepatitis C,0
101,2/12/2018,8/12/2018,Acute Viral hepatitis C,0
102,9/12/2018,15/12/2018,Acute Viral hepatitis C,1
103,16/12/2018,22/12/2018,Acute Viral hepatitis C,0
104,23/12/2018,29/12/2018,Acute Viral hepatitis C,0
105,30/12/2018,5/1/2019,Acute Viral hepatitis C,0
106,6/1/2019,12/1/2019,Acute Viral hepatitis C,1
107,13/1/2019,19/1/2019,Acute Viral hepatitis C,0
108,20/1/2019,26/1/2019,Acute Viral hepatitis C,1
109,27/1/2019,2/2/2019,Acute Viral hepatitis C,0
110,3/2/2019,9/2/2019,Acute Viral hepatitis C,0
111,10/2/2019,16/2/2019,Acute Viral hepatitis C,0
112,17/2/2019,23/2/2019,Acute Viral hepatitis C,0
113,24/2/2019,2/3/2019,Acute Viral hepatitis C,2
114,3/3/2019,9/3/2019,Acute Viral hepatitis C,2
115,10/3/2019,16/3/2019,Acute Viral hepatitis C,0
116,17/3/2019,23/3/2019,Acute Viral hepatitis C,1
117,24/3/2019,30/3/2019,Acute Viral hepatitis C,0
118,31/3/2019,6/4/2019,Acute Viral hepatitis C,1
119,7/4/2019,13/4/2019,Acute Viral hepatitis C,1
120,14/4/2019,20/4/2019,Acute Viral hepatitis C,0
121,21/4/2019,27/4/2019,Acute Viral hepatitis C,0
122,28/4/2019,4/5/2019,Acute Viral hepatitis C,0
123,5/5/2019,11/5/2019,Acute Viral hepatitis C,2
124,12/5/2019,18/5/2019,Acute Viral hepatitis C,0
125,19/5/2019,25/5/2019,Acute Viral hepatitis C,1
126,26/5/2019,1/6/2019,Acute Viral hepatitis C,0
127,2/6/2019,8/6/2019,Acute Viral hepatitis C,0
128,9/6/2019,15/6/2019,Acute Viral hepatitis C,0
129,16/6/2019,22/6/2019,Acute Viral hepatitis C,0
130,23/6/2019,29/6/2019,Acute Viral hepatitis C,0
131,30/6/2019,6/7/2019,Acute Viral hepatitis C,1
132,7/7/2019,13/7/2019,Acute Viral hepatitis C,0
133,14/7/2019,20/7/2019,Acute Viral hepatitis C,0
134,21/7/2019,27/7/2019,Acute Viral hepatitis C,0
135,28/7/2019,3/8/2019,Acute Viral hepatitis C,0
136,4/8/2019,10/8/2019,Acute Viral hepatitis C,0
137,11/8/2019,17/8/2019,Acute Viral hepatitis C,0
138,18/8/2019,24/8/2019,Acute Viral hepatitis C,0
139,25/8/2019,31/8/2019,Acute Viral hepatitis C,0
140,1/9/2019,7/9/2019,Acute Viral hepatitis C,0
141,8/9/2019,14/9/2019,Acute Viral hepatitis C,1
142,15/9/2019,21/9/2019,Acute Viral hepatitis C,0
143,22/9/2019,28/9/2019,Acute Viral hepatitis C,0
144,29/9/2019,5/10/2019,Acute Viral hepatitis C,0
145,6/10/2019,12/10/2019,Acute Viral hepatitis C,1
146,13/10/2019,19/10/2019,Acute Viral hepatitis C,0
147,20/10/2019,26/10/2019,Acute Viral hepatitis C,1
148,27/10/2019,2/11/2019,Acute Viral hepatitis C,0
149,3/11/2019,9/11/2019,Acute Viral hepatitis C,0
150,10/11/2019,16/11/2019,Acute Viral hepatitis C,0
151,17/11/2019,23/11/2019,Acute Viral hepatitis C,1
152,24/11/2019,30/11/2019,Acute Viral hepatitis C,1
153,1/12/2019,7/12/2019,Acute Viral hepatitis C,0
154,8/12/2019,14/12/2019,Acute Viral hepatitis C,0
155,15/12/2019,21/12/2019,Acute Viral hepatitis C,0
156,22/12/2019,28/12/2019,Acute Viral hepatitis C,1
157,29/12/2019,4/1/2020,Acute Viral hepatitis C,2
158,5/1/2020,11/1/2020,Acute Viral hepatitis C,1
159,12/1/2020,18/1/2020,Acute Viral hepatitis C,0
160,19/1/2020,25/1/2020,Acute Viral hepatitis C,0
161,26/1/2020,1/2/2020,Acute Viral hepatitis C,0
162,2/2/2020,8/2/2020,Acute Viral hepatitis C,0
163,9/2/2020,15/2/2020,Acute Viral hepatitis C,0
164,16/2/2020,22/2/2020,Acute Viral hepatitis C,0
165,23/2/2020,29/2/2020,Acute Viral hepatitis C,1
166,1/3/2020,7/3/2020,Acute Viral hepatitis C,1
167,8/3/2020,14/3/2020,Acute Viral hepatitis C,0
168,15/3/2020,21/3/2020,Acute Viral hepatitis C,0
169,22/3/2020,28/3/2020,Acute Viral hepatitis C,0
170,29/3/2020,4/4/2020,Acute Viral hepatitis C,0
171,5/4/2020,11/4/2020,Acute Viral hepatitis C,0
172,12/4/2020,18/4/2020,Acute Viral hepatitis C,0
173,19/4/2020,25/4/2020,Acute Viral hepatitis C,1
174,26/4/2020,2/5/2020,Acute Viral hepatitis C,0
175,3/5/2020,9/5/2020,Acute Viral hepatitis C,1
176,10/5/2020,16/5/2020,Acute Viral hepatitis C,0
177,17/5/2020,23/5/2020,Acute Viral hepatitis C,0
178,24/5/2020,30/5/2020,Acute Viral hepatitis C,0
179,31/5/2020,6/6/2020,Acute Viral hepatitis C,0
180,7/6/2020,13/6/2020,Acute Viral hepatitis C,0
181,14/6/2020,20/6/2020,Acute Viral hepatitis C,1
182,21/6/2020,27/6/2020,Acute Viral hepatitis C,1
183,28/6/2020,4/7/2020,Acute Viral hepatitis C,1
184,5/7/2020,11/7/2020,Acute Viral hepatitis C,0
185,12/7/2020,18/7/2020,Acute Viral hepatitis C,0
186,19/7/2020,25/7/2020,Acute Viral hepatitis C,0
187,26/7/2020,1/8/2020,Acute Viral hepatitis C,0
188,2/8/2020,8/8/2020,Acute Viral hepatitis C,0
189,9/8/2020,15/8/2020,Acute Viral hepatitis C,1
190,16/8/2020,22/8/2020,Acute Viral hepatitis C,0
191,23/8/2020,29/8/2020,Acute Viral hepatitis C,0
192,30/8/2020,5/9/2020,Acute Viral hepatitis C,0
193,6/9/2020,12/9/2020,Acute Viral hepatitis C,0
194,13/9/2020,19/9/2020,Acute Viral hepatitis C,1
195,20/9/2020,26/9/2020,Acute Viral hepatitis C,1
196,27/9/2020,3/10/2020,Acute Viral hepatitis C,0
197,4/10/2020,10/10/2020,Acute Viral hepatitis C,0
198,11/10/2020,17/10/2020,Acute Viral hepatitis C,0
199,18/10/2020,24/10/2020,Acute Viral hepatitis C,0
200,25/10/2020,31/10/2020,Acute Viral hepatitis C,1
201,1/11/2020,7/11/2020,Acute Viral hepatitis C,1
202,8/11/2020,14/11/2020,Acute Viral hepatitis C,1
203,15/11/2020,21/11/2020,Acute Viral hepatitis C,0
204,22/11/2020,28/11/2020,Acute Viral hepatitis C,0
205,29/11/2020,5/12/2020,Acute Viral hepatitis C,0
206,6/12/2020,12/12/2020,Acute Viral hepatitis C,1
207,13/12/2020,19/12/2020,Acute Viral hepatitis C,0
208,20/12/2020,26/12/2020,Acute Viral hepatitis C,0
209,27/12/2020,2/1/2021,Acute Viral hepatitis C,0
1,1/1/2017,7/1/2017,Leptospirosis,2
2,8/1/2017,14/1/2017,Leptospirosis,0
3,15/1/2017,21/1/2017,Leptospirosis,0
4,22/1/2017,28/1/2017,Leptospirosis,1
5,29/1/2017,4/2/2017,Leptospirosis,1
6,5/2/2017,11/2/2017,Leptospirosis,2
7,12/2/2017,18/2/2017,Leptospirosis,2
8,19/2/2017,25/2/2017,Leptospirosis,0
9,26/2/2017,4/3/2017,Leptospirosis,1
10,5/3/2017,11/3/2017,Leptospirosis,1
11,12/3/2017,18/3/2017,Leptospirosis,1
12,19/3/2017,25/3/2017,Leptospirosis,0
13,26/3/2017,1/4/2017,Leptospirosis,0
14,2/4/2017,8/4/2017,Leptospirosis,1
15,9/4/2017,15/4/2017,Leptospirosis,1
16,16/4/2017,22/4/2017,Leptospirosis,2
17,23/4/2017,29/4/2017,Leptospirosis,1
18,30/4/2017,6/5/2017,Leptospirosis,0
19,7/5/2017,13/5/2017,Leptospirosis,1
20,14/5/2017,20/5/2017,Leptospirosis,1
21,21/5/2017,27/5/2017,Leptospirosis,2
22,28/5/2017,3/6/2017,Leptospirosis,3
23,4/6/2017,10/6/2017,Leptospirosis,2
24,11/6/2017,17/6/2017,Leptospirosis,1
25,18/6/2017,24/6/2017,Leptospirosis,0
26,25/6/2017,1/7/2017,Leptospirosis,0
27,2/7/2017,8/7/2017,Leptospirosis,2
28,9/7/2017,15/7/2017,Leptospirosis,0
29,16/7/2017,22/7/2017,Leptospirosis,1
30,23/7/2017,29/7/2017,Leptospirosis,1
31,30/7/2017,5/8/2017,Leptospirosis,0
32,6/8/2017,12/8/2017,Leptospirosis,3
33,13/8/2017,19/8/2017,Leptospirosis,2
34,20/8/2017,26/8/2017,Leptospirosis,1
35,27/8/2017,2/9/2017,Leptospirosis,0
36,3/9/2017,9/9/2017,Leptospirosis,2
37,10/9/2017,16/9/2017,Leptospirosis,0
38,17/9/2017,23/9/2017,Leptospirosis,1
39,24/9/2017,30/9/2017,Leptospirosis,1
40,1/10/2017,7/10/2017,Leptospirosis,1
41,8/10/2017,14/10/2017,Leptospirosis,0
42,15/10/2017,21/10/2017,Leptospirosis,0
43,22/10/2017,28/10/2017,Leptospirosis,2
44,29/10/2017,4/11/2017,Leptospirosis,1
45,5/11/2017,11/11/2017,Leptospirosis,1
46,12/11/2017,18/11/2017,Leptospirosis,1
47,19/11/2017,25/11/2017,Leptospirosis,0
48,26/11/2017,2/12/2017,Leptospirosis,3
49,3/12/2017,9/12/2017,Leptospirosis,2
50,10/12/2017,16/12/2017,Leptospirosis,0
51,17/12/2017,23/12/2017,Leptospirosis,2
52,24/12/2017,30/12/2017,Leptospirosis,1
53,31/12/2017,6/1/2018,Leptospirosis,0
54,7/1/2018,13/1/2018,Leptospirosis,0
55,14/1/2018,20/1/2018,Leptospirosis,1
56,21/1/2018,27/1/2018,Leptospirosis,1
57,28/1/2018,3/2/2018,Leptospirosis,0
58,4/2/2018,10/2/2018,Leptospirosis,0
59,11/2/2018,17/2/2018,Leptospirosis,1
60,18/2/2018,24/2/2018,Leptospirosis,0
61,25/2/2018,3/3/2018,Leptospirosis,0
62,4/3/2018,10/3/2018,Leptospirosis,0
63,11/3/2018,17/3/2018,Leptospirosis,1
64,18/3/2018,24/3/2018,Leptospirosis,1
65,25/3/2018,31/3/2018,Leptospirosis,1
66,1/4/2018,7/4/2018,Leptospirosis,1
67,8/4/2018,14/4/2018,Leptospirosis,2
68,15/4/2018,21/4/2018,Leptospirosis,0
69,22/4/2018,28/4/2018,Leptospirosis,1
70,29/4/2018,5/5/2018,Leptospirosis,0
71,6/5/2018,12/5/2018,Leptospirosis,3
72,13/5/2018,19/5/2018,Leptospirosis,2
73,20/5/2018,26/5/2018,Leptospirosis,1
74,27/5/2018,2/6/2018,Leptospirosis,1
75,3/6/2018,9/6/2018,Leptospirosis,1
76,10/6/2018,16/6/2018,Leptospirosis,2
77,17/6/2018,23/6/2018,Leptospirosis,4
78,24/6/2018,30/6/2018,Leptospirosis,1
79,1/7/2018,7/7/2018,Leptospirosis,0
80,8/7/2018,14/7/2018,Leptospirosis,1
81,15/7/2018,21/7/2018,Leptospirosis,0
82,22/7/2018,28/7/2018,Leptospirosis,0
83,29/7/2018,4/8/2018,Leptospirosis,0
84,5/8/2018,11/8/2018,Leptospirosis,2
85,12/8/2018,18/8/2018,Leptospirosis,0
86,19/8/2018,25/8/2018,Leptospirosis,0
87,26/8/2018,1/9/2018,Leptospirosis,0
88,2/9/2018,8/9/2018,Leptospirosis,1
89,9/9/2018,15/9/2018,Leptospirosis,1
90,16/9/2018,22/9/2018,Leptospirosis,2
91,23/9/2018,29/9/2018,Leptospirosis,0
92,30/9/2018,6/10/2018,Leptospirosis,0
93,7/10/2018,13/10/2018,Leptospirosis,1
94,14/10/2018,20/10/2018,Leptospirosis,1
95,21/10/2018,27/10/2018,Leptospirosis,1
96,28/10/2018,3/11/2018,Leptospirosis,1
97,4/11/2018,10/11/2018,Leptospirosis,2
98,11/11/2018,17/11/2018,Leptospirosis,0
99,18/11/2018,24/11/2018,Leptospirosis,1
100,25/11/2018,1/12/2018,Leptospirosis,1
101,2/12/2018,8/12/2018,Leptospirosis,0
102,9/12/2018,15/12/2018,Leptospirosis,0
103,16/12/2018,22/12/2018,Leptospirosis,1
104,23/12/2018,29/12/2018,Leptospirosis,2
105,30/12/2018,5/1/2019,Leptospirosis,0
106,6/1/2019,12/1/2019,Leptospirosis,0
107,13/1/2019,19/1/2019,Leptospirosis,0
108,20/1/2019,26/1/2019,Leptospirosis,0
109,27/1/2019,2/2/2019,Leptospirosis,0
110,3/2/2019,9/2/2019,Leptospirosis,0
111,10/2/2019,16/2/2019,Leptospirosis,0
112,17/2/2019,23/2/2019,Leptospirosis,1
113,24/2/2019,2/3/2019,Leptospirosis,0
114,3/3/2019,9/3/2019,Leptospirosis,0
115,10/3/2019,16/3/2019,Leptospirosis,0
116,17/3/2019,23/3/2019,Leptospirosis,0
117,24/3/2019,30/3/2019,Leptospirosis,1
118,31/3/2019,6/4/2019,Leptospirosis,0
119,7/4/2019,13/4/2019,Leptospirosis,0
120,14/4/2019,20/4/2019,Leptospirosis,0
121,21/4/2019,27/4/2019,Leptospirosis,3
122,28/4/2019,4/5/2019,Leptospirosis,1
123,5/5/2019,11/5/2019,Leptospirosis,3
124,12/5/2019,18/5/2019,Leptospirosis,0
125,19/5/2019,25/5/2019,Leptospirosis,0
126,26/5/2019,1/6/2019,Leptospirosis,0
127,2/6/2019,8/6/2019,Leptospirosis,0
128,9/6/2019,15/6/2019,Leptospirosis,0
129,16/6/2019,22/6/2019,Leptospirosis,0
130,23/6/2019,29/6/2019,Leptospirosis,0
131,30/6/2019,6/7/2019,Leptospirosis,0
132,7/7/2019,13/7/2019,Leptospirosis,0
133,14/7/2019,20/7/2019,Leptospirosis,1
134,21/7/2019,27/7/2019,Leptospirosis,0
135,28/7/2019,3/8/2019,Leptospirosis,0
136,4/8/2019,10/8/2019,Leptospirosis,1
137,11/8/2019,17/8/2019,Leptospirosis,0
138,18/8/2019,24/8/2019,Leptospirosis,2
139,25/8/2019,31/8/2019,Leptospirosis,0
140,1/9/2019,7/9/2019,Leptospirosis,0
141,8/9/2019,14/9/2019,Leptospirosis,1
142,15/9/2019,21/9/2019,Leptospirosis,0
143,22/9/2019,28/9/2019,Leptospirosis,1
144,29/9/2019,5/10/2019,Leptospirosis,0
145,6/10/2019,12/10/2019,Leptospirosis,1
146,13/10/2019,19/10/2019,Leptospirosis,0
147,20/10/2019,26/10/2019,Leptospirosis,1
148,27/10/2019,2/11/2019,Leptospirosis,0
149,3/11/2019,9/11/2019,Leptospirosis,4
150,10/11/2019,16/11/2019,Leptospirosis,1
151,17/11/2019,23/11/2019,Leptospirosis,0
152,24/11/2019,30/11/2019,Leptospirosis,1
153,1/12/2019,7/12/2019,Leptospirosis,0
154,8/12/2019,14/12/2019,Leptospirosis,1
155,15/12/2019,21/12/2019,Leptospirosis,2
156,22/12/2019,28/12/2019,Leptospirosis,0
157,29/12/2019,4/1/2020,Leptospirosis,0
158,5/1/2020,11/1/2020,Leptospirosis,0
159,12/1/2020,18/1/2020,Leptospirosis,0
160,19/1/2020,25/1/2020,Leptospirosis,1
161,26/1/2020,1/2/2020,Leptospirosis,0
162,2/2/2020,8/2/2020,Leptospirosis,2
163,9/2/2020,15/2/2020,Leptospirosis,2
164,16/2/2020,22/2/2020,Leptospirosis,1
165,23/2/2020,29/2/2020,Leptospirosis,0
166,1/3/2020,7/3/2020,Leptospirosis,1
167,8/3/2020,14/3/2020,Leptospirosis,0
168,15/3/2020,21/3/2020,Leptospirosis,1
169,22/3/2020,28/3/2020,Leptospirosis,2
170,29/3/2020,4/4/2020,Leptospirosis,2
171,5/4/2020,11/4/2020,Leptospirosis,0
172,12/4/2020,18/4/2020,Leptospirosis,0
173,19/4/2020,25/4/2020,Leptospirosis,1
174,26/4/2020,2/5/2020,Leptospirosis,0
175,3/5/2020,9/5/2020,Leptospirosis,0
176,10/5/2020,16/5/2020,Leptospirosis,0
177,17/5/2020,23/5/2020,Leptospirosis,0
178,24/5/2020,30/5/2020,Leptospirosis,0
179,31/5/2020,6/6/2020,Leptospirosis,1
180,7/6/2020,13/6/2020,Leptospirosis,1
181,14/6/2020,20/6/2020,Leptospirosis,1
182,21/6/2020,27/6/2020,Leptospirosis,0
183,28/6/2020,4/7/2020,Leptospirosis,0
184,5/7/2020,11/7/2020,Leptospirosis,0
185,12/7/2020,18/7/2020,Leptospirosis,1
186,19/7/2020,25/7/2020,Leptospirosis,1
187,26/7/2020,1/8/2020,Leptospirosis,1
188,2/8/2020,8/8/2020,Leptospirosis,0
189,9/8/2020,15/8/2020,Leptospirosis,2
190,16/8/2020,22/8/2020,Leptospirosis,1
191,23/8/2020,29/8/2020,Leptospirosis,0
192,30/8/2020,5/9/2020,Leptospirosis,0
193,6/9/2020,12/9/2020,Leptospirosis,0
194,13/9/2020,19/9/2020,Leptospirosis,0
195,20/9/2020,26/9/2020,Leptospirosis,0
196,27/9/2020,3/10/2020,Leptospirosis,1
197,4/10/2020,10/10/2020,Leptospirosis,0
198,11/10/2020,17/10/2020,Leptospirosis,1
199,18/10/2020,24/10/2020,Leptospirosis,3
200,25/10/2020,31/10/2020,Leptospirosis,1
201,1/11/2020,7/11/2020,Leptospirosis,2
202,8/11/2020,14/11/2020,Leptospirosis,0
203,15/11/2020,21/11/2020,Leptospirosis,1
204,22/11/2020,28/11/2020,Leptospirosis,1
205,29/11/2020,5/12/2020,Leptospirosis,1
206,6/12/2020,12/12/2020,Leptospirosis,1
207,13/12/2020,19/12/2020,Leptospirosis,2
208,20/12/2020,26/12/2020,Leptospirosis,3
209,27/12/2020,2/1/2021,Leptospirosis,1
1,1/1/2017,7/1/2017,Melioidosis,2
2,8/1/2017,14/1/2017,Melioidosis,2
3,15/1/2017,21/1/2017,Melioidosis,0
4,22/1/2017,28/1/2017,Melioidosis,1
5,29/1/2017,4/2/2017,Melioidosis,1
6,5/2/2017,11/2/2017,Melioidosis,2
7,12/2/2017,18/2/2017,Melioidosis,2
8,19/2/2017,25/2/2017,Melioidosis,0
9,26/2/2017,4/3/2017,Melioidosis,0
10,5/3/2017,11/3/2017,Melioidosis,0
11,12/3/2017,18/3/2017,Melioidosis,3
12,19/3/2017,25/3/2017,Melioidosis,1
13,26/3/2017,1/4/2017,Melioidosis,1
14,2/4/2017,8/4/2017,Melioidosis,0
15,9/4/2017,15/4/2017,Melioidosis,0
16,16/4/2017,22/4/2017,Melioidosis,2
17,23/4/2017,29/4/2017,Melioidosis,0
18,30/4/2017,6/5/2017,Melioidosis,1
19,7/5/2017,13/5/2017,Melioidosis,2
20,14/5/2017,20/5/2017,Melioidosis,1
21,21/5/2017,27/5/2017,Melioidosis,0
22,28/5/2017,3/6/2017,Melioidosis,2
23,4/6/2017,10/6/2017,Melioidosis,1
24,11/6/2017,17/6/2017,Melioidosis,0
25,18/6/2017,24/6/2017,Melioidosis,0
26,25/6/2017,1/7/2017,Melioidosis,4
27,2/7/2017,8/7/2017,Melioidosis,1
28,9/7/2017,15/7/2017,Melioidosis,0
29,16/7/2017,22/7/2017,Melioidosis,1
30,23/7/2017,29/7/2017,Melioidosis,0
31,30/7/2017,5/8/2017,Melioidosis,0
32,6/8/2017,12/8/2017,Melioidosis,1
33,13/8/2017,19/8/2017,Melioidosis,0
34,20/8/2017,26/8/2017,Melioidosis,2
35,27/8/2017,2/9/2017,Melioidosis,2
36,3/9/2017,9/9/2017,Melioidosis,1
37,10/9/2017,16/9/2017,Melioidosis,1
38,17/9/2017,23/9/2017,Melioidosis,0
39,24/9/2017,30/9/2017,Melioidosis,1
40,1/10/2017,7/10/2017,Melioidosis,2
41,8/10/2017,14/10/2017,Melioidosis,3
42,15/10/2017,21/10/2017,Melioidosis,0
43,22/10/2017,28/10/2017,Melioidosis,1
44,29/10/2017,4/11/2017,Melioidosis,0
45,5/11/2017,11/11/2017,Melioidosis,3
46,12/11/2017,18/11/2017,Melioidosis,2
47,19/11/2017,25/11/2017,Melioidosis,1
48,26/11/2017,2/12/2017,Melioidosis,0
49,3/12/2017,9/12/2017,Melioidosis,0
50,10/12/2017,16/12/2017,Melioidosis,2
51,17/12/2017,23/12/2017,Melioidosis,0
52,24/12/2017,30/12/2017,Melioidosis,0
53,31/12/2017,6/1/2018,Melioidosis,1
54,7/1/2018,13/1/2018,Melioidosis,1
55,14/1/2018,20/1/2018,Melioidosis,1
56,21/1/2018,27/1/2018,Melioidosis,0
57,28/1/2018,3/2/2018,Melioidosis,1
58,4/2/2018,10/2/2018,Melioidosis,1
59,11/2/2018,17/2/2018,Melioidosis,0
60,18/2/2018,24/2/2018,Melioidosis,1
61,25/2/2018,3/3/2018,Melioidosis,0
62,4/3/2018,10/3/2018,Melioidosis,0
63,11/3/2018,17/3/2018,Melioidosis,0
64,18/3/2018,24/3/2018,Melioidosis,2
65,25/3/2018,31/3/2018,Melioidosis,0
66,1/4/2018,7/4/2018,Melioidosis,0
67,8/4/2018,14/4/2018,Melioidosis,1
68,15/4/2018,21/4/2018,Melioidosis,0
69,22/4/2018,28/4/2018,Melioidosis,0
70,29/4/2018,5/5/2018,Melioidosis,3
71,6/5/2018,12/5/2018,Melioidosis,1
72,13/5/2018,19/5/2018,Melioidosis,0
73,20/5/2018,26/5/2018,Melioidosis,0
74,27/5/2018,2/6/2018,Melioidosis,0
75,3/6/2018,9/6/2018,Melioidosis,1
76,10/6/2018,16/6/2018,Melioidosis,0
77,17/6/2018,23/6/2018,Melioidosis,0
78,24/6/2018,30/6/2018,Melioidosis,1
79,1/7/2018,7/7/2018,Melioidosis,0
80,8/7/2018,14/7/2018,Melioidosis,1
81,15/7/2018,21/7/2018,Melioidosis,0
82,22/7/2018,28/7/2018,Melioidosis,0
83,29/7/2018,4/8/2018,Melioidosis,1
84,5/8/2018,11/8/2018,Melioidosis,0
85,12/8/2018,18/8/2018,Melioidosis,0
86,19/8/2018,25/8/2018,Melioidosis,1
87,26/8/2018,1/9/2018,Melioidosis,1
88,2/9/2018,8/9/2018,Melioidosis,1
89,9/9/2018,15/9/2018,Melioidosis,0
90,16/9/2018,22/9/2018,Melioidosis,1
91,23/9/2018,29/9/2018,Melioidosis,0
92,30/9/2018,6/10/2018,Melioidosis,3
93,7/10/2018,13/10/2018,Melioidosis,1
94,14/10/2018,20/10/2018,Melioidosis,1
95,21/10/2018,27/10/2018,Melioidosis,2
96,28/10/2018,3/11/2018,Melioidosis,2
97,4/11/2018,10/11/2018,Melioidosis,2
98,11/11/2018,17/11/2018,Melioidosis,1
99,18/11/2018,24/11/2018,Melioidosis,0
100,25/11/2018,1/12/2018,Melioidosis,1
101,2/12/2018,8/12/2018,Melioidosis,2
102,9/12/2018,15/12/2018,Melioidosis,1
103,16/12/2018,22/12/2018,Melioidosis,0
104,23/12/2018,29/12/2018,Melioidosis,0
105,30/12/2018,5/1/2019,Melioidosis,0
106,6/1/2019,12/1/2019,Melioidosis,1
107,13/1/2019,19/1/2019,Melioidosis,2
108,20/1/2019,26/1/2019,Melioidosis,1
109,27/1/2019,2/2/2019,Melioidosis,1
110,3/2/2019,9/2/2019,Melioidosis,0
111,10/2/2019,16/2/2019,Melioidosis,2
112,17/2/2019,23/2/2019,Melioidosis,1
113,24/2/2019,2/3/2019,Melioidosis,0
114,3/3/2019,9/3/2019,Melioidosis,0
115,10/3/2019,16/3/2019,Melioidosis,0
116,17/3/2019,23/3/2019,Melioidosis,1
117,24/3/2019,30/3/2019,Melioidosis,2
118,31/3/2019,6/4/2019,Melioidosis,0
119,7/4/2019,13/4/2019,Melioidosis,2
120,14/4/2019,20/4/2019,Melioidosis,0
121,21/4/2019,27/4/2019,Melioidosis,1
122,28/4/2019,4/5/2019,Melioidosis,1
123,5/5/2019,11/5/2019,Melioidosis,3
124,12/5/2019,18/5/2019,Melioidosis,1
125,19/5/2019,25/5/2019,Melioidosis,2
126,26/5/2019,1/6/2019,Melioidosis,0
127,2/6/2019,8/6/2019,Melioidosis,1
128,9/6/2019,15/6/2019,Melioidosis,0
129,16/6/2019,22/6/2019,Melioidosis,0
130,23/6/2019,29/6/2019,Melioidosis,2
131,30/6/2019,6/7/2019,Melioidosis,2
132,7/7/2019,13/7/2019,Melioidosis,2
133,14/7/2019,20/7/2019,Melioidosis,2
134,21/7/2019,27/7/2019,Melioidosis,1
135,28/7/2019,3/8/2019,Melioidosis,1
136,4/8/2019,10/8/2019,Melioidosis,2
137,11/8/2019,17/8/2019,Melioidosis,0
138,18/8/2019,24/8/2019,Melioidosis,0
139,25/8/2019,31/8/2019,Melioidosis,0
140,1/9/2019,7/9/2019,Melioidosis,0
141,8/9/2019,14/9/2019,Melioidosis,0
142,15/9/2019,21/9/2019,Melioidosis,0
143,22/9/2019,28/9/2019,Melioidosis,0
144,29/9/2019,5/10/2019,Melioidosis,1
145,6/10/2019,12/10/2019,Melioidosis,0
146,13/10/2019,19/10/2019,Melioidosis,0
147,20/10/2019,26/10/2019,Melioidosis,0
148,27/10/2019,2/11/2019,Melioidosis,2
