Country Name,Indicator Name,Year,Death Rate
Italy,"Death rate, crude (per 1,000 people)",1987,9.4
Jamaica,"Death rate, crude (per 1,000 people)",1987,7.206
Jordan,"Death rate, crude (per 1,000 people)",1987,4.772
Japan,"Death rate, crude (per 1,000 people)",1987,6.2
Kazakhstan,"Death rate, crude (per 1,000 people)",1987,7.6
Kenya,"Death rate, crude (per 1,000 people)",1987,8.849
Kyrgyz Republic,"Death rate, crude (per 1,000 people)",1987,9.054
Cambodia,"Death rate, crude (per 1,000 people)",1987,13.742
Kiribati,"Death rate, crude (per 1,000 people)",1987,10.143
St. Kitts and Nevis,"Death rate, crude (per 1,000 people)",1987,11.784
"Korea, Rep.","Death rate, crude (per 1,000 people)",1987,5.9
Kuwait,"Death rate, crude (per 1,000 people)",1987,2.189
Latin America & Caribbean (excluding high income),"Death rate, crude (per 1,000 people)",1987,7.353304198
Lao PDR,"Death rate, crude (per 1,000 people)",1987,14.629
Lebanon,"Death rate, crude (per 1,000 people)",1987,9.278
Liberia,"Death rate, crude (per 1,000 people)",1987,19.738
Libya,"Death rate, crude (per 1,000 people)",1987,5.142
St. Lucia,"Death rate, crude (per 1,000 people)",1987,6.049
Latin America & Caribbean,"Death rate, crude (per 1,000 people)",1987,7.183026209
Least developed countries: UN classification,"Death rate, crude (per 1,000 people)",1987,16.61554273
Low income,"Death rate, crude (per 1,000 people)",1987,17.84427666
Liechtenstein,"Death rate, crude (per 1,000 people)",1987,6.5
Sri Lanka,"Death rate, crude (per 1,000 people)",1987,5.825
Lower middle income,"Death rate, crude (per 1,000 people)",1987,11.62244686
Low & middle income,"Death rate, crude (per 1,000 people)",1987,9.76709034
Lesotho,"Death rate, crude (per 1,000 people)",1987,10.09
Late-demographic dividend,"Death rate, crude (per 1,000 people)",1987,7.238943159
Lithuania,"Death rate, crude (per 1,000 people)",1987,10.2
Luxembourg,"Death rate, crude (per 1,000 people)",1987,10.8
Latvia,"Death rate, crude (per 1,000 people)",1987,12.2
"Macao SAR, China","Death rate, crude (per 1,000 people)",1987,5.079
St. Martin (French part),"Death rate, crude (per 1,000 people)",1987,2.988
Morocco,"Death rate, crude (per 1,000 people)",1987,8.573
Monaco,"Death rate, crude (per 1,000 people)",1987,
Moldova,"Death rate, crude (per 1,000 people)",1987,10.159
Madagascar,"Death rate, crude (per 1,000 people)",1987,15.494
Maldives,"Death rate, crude (per 1,000 people)",1987,9.309
Middle East & North Africa,"Death rate, crude (per 1,000 people)",1987,7.98399636
Mexico,"Death rate, crude (per 1,000 people)",1987,6.051
Marshall Islands,"Death rate, crude (per 1,000 people)",1987,7.659
Middle income,"Death rate, crude (per 1,000 people)",1987,9.163295464
North Macedonia,"Death rate, crude (per 1,000 people)",1987,7.505
Mali,"Death rate, crude (per 1,000 people)",1987,20.96
Malta,"Death rate, crude (per 1,000 people)",1987,8.4
Myanmar,"Death rate, crude (per 1,000 people)",1987,11.849
Middle East & North Africa (excluding high income),"Death rate, crude (per 1,000 people)",1987,8.303147095
Montenegro,"Death rate, crude (per 1,000 people)",1987,6.491
Mongolia,"Death rate, crude (per 1,000 people)",1987,11.778
Northern Mariana Islands,"Death rate, crude (per 1,000 people)",1987,
Mozambique,"Death rate, crude (per 1,000 people)",1987,22.614
Mauritania,"Death rate, crude (per 1,000 people)",1987,10.286
Mauritius,"Death rate, crude (per 1,000 people)",1987,6.5
Malawi,"Death rate, crude (per 1,000 people)",1987,22.275
Malaysia,"Death rate, crude (per 1,000 people)",1987,4.756
North America,"Death rate, crude (per 1,000 people)",1987,8.462224278
Namibia,"Death rate, crude (per 1,000 people)",1987,9.478
New Caledonia,"Death rate, crude (per 1,000 people)",1987,5.7
Niger,"Death rate, crude (per 1,000 people)",1987,25.49
Nigeria,"Death rate, crude (per 1,000 people)",1987,18.807
Nicaragua,"Death rate, crude (per 1,000 people)",1987,9.736
Netherlands,"Death rate, crude (per 1,000 people)",1987,8.3
Norway,"Death rate, crude (per 1,000 people)",1987,10.7
Nepal,"Death rate, crude (per 1,000 people)",1987,14.127
Nauru,"Death rate, crude (per 1,000 people)",1987,8.915
New Zealand,"Death rate, crude (per 1,000 people)",1987,8.3
OECD members,"Death rate, crude (per 1,000 people)",1987,8.495840583
Oman,"Death rate, crude (per 1,000 people)",1987,5.755
Other small states,"Death rate, crude (per 1,000 people)",1987,10.4704407
Pakistan,"Death rate, crude (per 1,000 people)",1987,11.383
Panama,"Death rate, crude (per 1,000 people)",1987,5.408
Peru,"Death rate, crude (per 1,000 people)",1987,8.426
Philippines,"Death rate, crude (per 1,000 people)",1987,7.432
Palau,"Death rate, crude (per 1,000 people)",1987,
Papua New Guinea,"Death rate, crude (per 1,000 people)",1987,8.324
Poland,"Death rate, crude (per 1,000 people)",1987,10.1
Pre-demographic dividend,"Death rate, crude (per 1,000 people)",1987,17.76015192
Puerto Rico,"Death rate, crude (per 1,000 people)",1987,7.3
"Korea, Dem. People's Rep.","Death rate, crude (per 1,000 people)",1987,5.62
Portugal,"Death rate, crude (per 1,000 people)",1987,9.5
Paraguay,"Death rate, crude (per 1,000 people)",1987,6.923
West Bank and Gaza,"Death rate, crude (per 1,000 people)",1987,
Pacific island small states,"Death rate, crude (per 1,000 people)",1987,6.786148256
Post-demographic dividend,"Death rate, crude (per 1,000 people)",1987,8.971953693
French Polynesia,"Death rate, crude (per 1,000 people)",1987,3.537
Qatar,"Death rate, crude (per 1,000 people)",1987,2.445
Romania,"Death rate, crude (per 1,000 people)",1987,11.1
Russian Federation,"Death rate, crude (per 1,000 people)",1987,10.5
Rwanda,"Death rate, crude (per 1,000 people)",1987,14.281
South Asia,"Death rate, crude (per 1,000 people)",1987,11.69650325
Saudi Arabia,"Death rate, crude (per 1,000 people)",1987,5.613
Sudan,"Death rate, crude (per 1,000 people)",1987,19.307
Senegal,"Death rate, crude (per 1,000 people)",1987,12.857
Singapore,"Death rate, crude (per 1,000 people)",1987,4.7
Solomon Islands,"Death rate, crude (per 1,000 people)",1987,6.887
Sierra Leone,"Death rate, crude (per 1,000 people)",1987,21.601
El Salvador,"Death rate, crude (per 1,000 people)",1987,9.151
San Marino,"Death rate, crude (per 1,000 people)",1987,
Somalia,"Death rate, crude (per 1,000 people)",1987,17.304
Serbia,"Death rate, crude (per 1,000 people)",1987,11.19
Sub-Saharan Africa (excluding high income),"Death rate, crude (per 1,000 people)",1987,16.85884464
South Sudan,"Death rate, crude (per 1,000 people)",1987,47.475
Sub-Saharan Africa,"Death rate, crude (per 1,000 people)",1987,16.85748132
Small states,"Death rate, crude (per 1,000 people)",1987,9.499434251
Sao Tome and Principe,"Death rate, crude (per 1,000 people)",1987,10.596
Suriname,"Death rate, crude (per 1,000 people)",1987,8.19
Slovak Republic,"Death rate, crude (per 1,000 people)",1987,10.0
Slovenia,"Death rate, crude (per 1,000 people)",1987,10.0
Sweden,"Death rate, crude (per 1,000 people)",1987,11.1
Eswatini,"Death rate, crude (per 1,000 people)",1987,7.939
Sint Maarten (Dutch part),"Death rate, crude (per 1,000 people)",1987,3.801
Seychelles,"Death rate, crude (per 1,000 people)",1987,7.4
Syrian Arab Republic,"Death rate, crude (per 1,000 people)",1987,5.124
Turks and Caicos Islands,"Death rate, crude (per 1,000 people)",1987,5.802
Chad,"Death rate, crude (per 1,000 people)",1987,21.846
East Asia & Pacific (IDA & IBRD countries),"Death rate, crude (per 1,000 people)",1987,7.132292596
Europe & Central Asia (IDA & IBRD countries),"Death rate, crude (per 1,000 people)",1987,9.77168585
Togo,"Death rate, crude (per 1,000 people)",1987,13.076
Thailand,"Death rate, crude (per 1,000 people)",1987,5.665
Tajikistan,"Death rate, crude (per 1,000 people)",1987,10.121
Turkmenistan,"Death rate, crude (per 1,000 people)",1987,8.905
Latin America & the Caribbean (IDA & IBRD countries),"Death rate, crude (per 1,000 people)",1987,7.200157341
Timor-Leste,"Death rate, crude (per 1,000 people)",1987,26.729
Middle East & North Africa (IDA & IBRD countries),"Death rate, crude (per 1,000 people)",1987,8.303147095
Tonga,"Death rate, crude (per 1,000 people)",1987,6.866
South Asia (IDA & IBRD),"Death rate, crude (per 1,000 people)",1987,11.69650325
Sub-Saharan Africa (IDA & IBRD countries),"Death rate, crude (per 1,000 people)",1987,16.85748132
Trinidad and Tobago,"Death rate, crude (per 1,000 people)",1987,6.651
Tunisia,"Death rate, crude (per 1,000 people)",1987,5.97
Turkiye,"Death rate, crude (per 1,000 people)",1987,7.484
Tuvalu,"Death rate, crude (per 1,000 people)",1987,10.464
Tanzania,"Death rate, crude (per 1,000 people)",1987,14.658
Uganda,"Death rate, crude (per 1,000 people)",1987,18.181
Ukraine,"Death rate, crude (per 1,000 people)",1987,11.4
Upper middle income,"Death rate, crude (per 1,000 people)",1987,7.191636451
Uruguay,"Death rate, crude (per 1,000 people)",1987,9.395
United States,"Death rate, crude (per 1,000 people)",1987,8.6
Uzbekistan,"Death rate, crude (per 1,000 people)",1987,7.0
St. Vincent and the Grenadines,"Death rate, crude (per 1,000 people)",1987,5.987
"Venezuela, RB","Death rate, crude (per 1,000 people)",1987,4.811
British Virgin Islands,"Death rate, crude (per 1,000 people)",1987,4.997
Virgin Islands (U.S.),"Death rate, crude (per 1,000 people)",1987,5.0
Viet Nam,"Death rate, crude (per 1,000 people)",1987,7.19
Vanuatu,"Death rate, crude (per 1,000 people)",1987,7.544
World,"Death rate, crude (per 1,000 people)",1987,9.563789961
Samoa,"Death rate, crude (per 1,000 people)",1987,6.158
Kosovo,"Death rate, crude (per 1,000 people)",1987,5.658
"Yemen, Rep.","Death rate, crude (per 1,000 people)",1987,12.484
South Africa,"Death rate, crude (per 1,000 people)",1987,8.439
Zambia,"Death rate, crude (per 1,000 people)",1987,15.438
Zimbabwe,"Death rate, crude (per 1,000 people)",1987,8.117
Aruba,"Death rate, crude (per 1,000 people)",1988,6.902
Africa Eastern and Southern,"Death rate, crude (per 1,000 people)",1988,17.22414572
Afghanistan,"Death rate, crude (per 1,000 people)",1988,19.945
Africa Western and Central,"Death rate, crude (per 1,000 people)",1988,17.37195678
Angola,"Death rate, crude (per 1,000 people)",1988,22.387
Albania,"Death rate, crude (per 1,000 people)",1988,5.578
Andorra,"Death rate, crude (per 1,000 people)",1988,
Arab World,"Death rate, crude (per 1,000 people)",1988,9.988769569
United Arab Emirates,"Death rate, crude (per 1,000 people)",1988,2.801
Argentina,"Death rate, crude (per 1,000 people)",1988,7.96
Armenia,"Death rate, crude (per 1,000 people)",1988,14.853
American Samoa,"Death rate, crude (per 1,000 people)",1988,
Antigua and Barbuda,"Death rate, crude (per 1,000 people)",1988,7.461
Australia,"Death rate, crude (per 1,000 people)",1988,7.2
Austria,"Death rate, crude (per 1,000 people)",1988,11.0
Azerbaijan,"Death rate, crude (per 1,000 people)",1988,6.8
Burundi,"Death rate, crude (per 1,000 people)",1988,20.561
Belgium,"Death rate, crude (per 1,000 people)",1988,10.6
Benin,"Death rate, crude (per 1,000 people)",1988,15.543
Burkina Faso,"Death rate, crude (per 1,000 people)",1988,17.496
Bangladesh,"Death rate, crude (per 1,000 people)",1988,12.542
Bulgaria,"Death rate, crude (per 1,000 people)",1988,12.0
Bahrain,"Death rate, crude (per 1,000 people)",1988,3.298
"Bahamas, The","Death rate, crude (per 1,000 people)",1988,6.14
Bosnia and Herzegovina,"Death rate, crude (per 1,000 people)",1988,7.463
Belarus,"Death rate, crude (per 1,000 people)",1988,10.1
Belize,"Death rate, crude (per 1,000 people)",1988,5.594
Bermuda,"Death rate, crude (per 1,000 people)",1988,
Bolivia,"Death rate, crude (per 1,000 people)",1988,12.699
Brazil,"Death rate, crude (per 1,000 people)",1988,7.31
Barbados,"Death rate, crude (per 1,000 people)",1988,9.447
Brunei Darussalam,"Death rate, crude (per 1,000 people)",1988,3.981
Bhutan,"Death rate, crude (per 1,000 people)",1988,12.426
Botswana,"Death rate, crude (per 1,000 people)",1988,7.6
Central African Republic,"Death rate, crude (per 1,000 people)",1988,16.07
Canada,"Death rate, crude (per 1,000 people)",1988,7.3
Central Europe and the Baltics,"Death rate, crude (per 1,000 people)",1988,10.96874542
Switzerland,"Death rate, crude (per 1,000 people)",1988,9.0
Channel Islands,"Death rate, crude (per 1,000 people)",1988,9.850107066
Chile,"Death rate, crude (per 1,000 people)",1988,5.459
China,"Death rate, crude (per 1,000 people)",1988,6.64
Cote d'Ivoire,"Death rate, crude (per 1,000 people)",1988,13.547
Cameroon,"Death rate, crude (per 1,000 people)",1988,13.204
"Congo, Dem. Rep.","Death rate, crude (per 1,000 people)",1988,17.429
"Congo, Rep.","Death rate, crude (per 1,000 people)",1988,10.698
Colombia,"Death rate, crude (per 1,000 people)",1988,5.83
Comoros,"Death rate, crude (per 1,000 people)",1988,13.562
Cabo Verde,"Death rate, crude (per 1,000 people)",1988,8.868
Costa Rica,"Death rate, crude (per 1,000 people)",1988,3.83
Caribbean small states,"Death rate, crude (per 1,000 people)",1988,7.759367777
Cuba,"Death rate, crude (per 1,000 people)",1988,6.638
Curacao,"Death rate, crude (per 1,000 people)",1988,6.729
Cayman Islands,"Death rate, crude (per 1,000 people)",1988,4.6
Cyprus,"Death rate, crude (per 1,000 people)",1988,8.866
Czechia,"Death rate, crude (per 1,000 people)",1988,12.1
Germany,"Death rate, crude (per 1,000 people)",1988,11.5
Djibouti,"Death rate, crude (per 1,000 people)",1988,11.944
Dominica,"Death rate, crude (per 1,000 people)",1988,8.55
Denmark,"Death rate, crude (per 1,000 people)",1988,11.5
Dominican Republic,"Death rate, crude (per 1,000 people)",1988,6.452
Algeria,"Death rate, crude (per 1,000 people)",1988,5.972
East Asia & Pacific (excluding high income),"Death rate, crude (per 1,000 people)",1988,7.029214503
Early-demographic dividend,"Death rate, crude (per 1,000 people)",1988,10.17161436
East Asia & Pacific,"Death rate, crude (per 1,000 people)",1988,6.929360622
Europe & Central Asia (excluding high income),"Death rate, crude (per 1,000 people)",1988,8.969566892
Europe & Central Asia,"Death rate, crude (per 1,000 people)",1988,10.07800155
Ecuador,"Death rate, crude (per 1,000 people)",1988,6.073
"Egypt, Arab Rep.","Death rate, crude (per 1,000 people)",1988,8.935
Euro area,"Death rate, crude (per 1,000 people)",1988,9.933116641
Eritrea,"Death rate, crude (per 1,000 people)",1988,16.435
Spain,"Death rate, crude (per 1,000 people)",1988,8.2
Estonia,"Death rate, crude (per 1,000 people)",1988,11.9
Ethiopia,"Death rate, crude (per 1,000 people)",1988,19.782
European Union,"Death rate, crude (per 1,000 people)",1988,10.22105703
Fragile and conflict affected situations,"Death rate, crude (per 1,000 people)",1988,16.30617079
Finland,"Death rate, crude (per 1,000 people)",1988,9.9
Fiji,"Death rate, crude (per 1,000 people)",1988,6.283
France,"Death rate, crude (per 1,000 people)",1988,9.5
Faroe Islands,"Death rate, crude (per 1,000 people)",1988,9.0
"Micronesia, Fed. Sts.","Death rate, crude (per 1,000 people)",1988,6.035
Gabon,"Death rate, crude (per 1,000 people)",1988,11.846
United Kingdom,"Death rate, crude (per 1,000 people)",1988,11.4
Georgia,"Death rate, crude (per 1,000 people)",1988,10.157
Ghana,"Death rate, crude (per 1,000 people)",1988,12.302
Gibraltar,"Death rate, crude (per 1,000 people)",1988,6.799
Guinea,"Death rate, crude (per 1,000 people)",1988,19.891
"Gambia, The","Death rate, crude (per 1,000 people)",1988,17.061
Guinea-Bissau,"Death rate, crude (per 1,000 people)",1988,21.36
Equatorial Guinea,"Death rate, crude (per 1,000 people)",1988,16.633
Greece,"Death rate, crude (per 1,000 people)",1988,9.2
Grenada,"Death rate, crude (per 1,000 people)",1988,7.465
Greenland,"Death rate, crude (per 1,000 people)",1988,7.9
Guatemala,"Death rate, crude (per 1,000 people)",1988,8.861
Guam,"Death rate, crude (per 1,000 people)",1988,4.491
Guyana,"Death rate, crude (per 1,000 people)",1988,8.458
High income,"Death rate, crude (per 1,000 people)",1988,9.060595579
"Hong Kong SAR, China","Death rate, crude (per 1,000 people)",1988,4.9
Honduras,"Death rate, crude (per 1,000 people)",1988,7.685
Heavily indebted poor countries (HIPC),"Death rate, crude (per 1,000 people)",1988,17.56877347
Croatia,"Death rate, crude (per 1,000 people)",1988,11.1
Haiti,"Death rate, crude (per 1,000 people)",1988,14.401
Hungary,"Death rate, crude (per 1,000 people)",1988,13.2
IBRD only,"Death rate, crude (per 1,000 people)",1988,8.464571111
IDA & IBRD total,"Death rate, crude (per 1,000 people)",1988,9.731029932
IDA total,"Death rate, crude (per 1,000 people)",1988,14.86784185
IDA blend,"Death rate, crude (per 1,000 people)",1988,13.15743681
Indonesia,"Death rate, crude (per 1,000 people)",1988,8.507
IDA only,"Death rate, crude (per 1,000 people)",1988,15.69985209
Isle of Man,"Death rate, crude (per 1,000 people)",1988,15.451
India,"Death rate, crude (per 1,000 people)",1988,11.236
Not classified,"Death rate, crude (per 1,000 people)",1988,
Ireland,"Death rate, crude (per 1,000 people)",1988,9.0
"Iran, Islamic Rep.","Death rate, crude (per 1,000 people)",1988,7.668
Iraq,"Death rate, crude (per 1,000 people)",1988,10.824
Iceland,"Death rate, crude (per 1,000 people)",1988,7.3
Israel,"Death rate, crude (per 1,000 people)",1988,6.6
Italy,"Death rate, crude (per 1,000 people)",1988,9.5
Jamaica,"Death rate, crude (per 1,000 people)",1988,7.118
Jordan,"Death rate, crude (per 1,000 people)",1988,4.609
Japan,"Death rate, crude (per 1,000 people)",1988,6.5
Kazakhstan,"Death rate, crude (per 1,000 people)",1988,7.7
